Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path,GroupId
47,56,5,6,42,51,1,Train/1/00001_00006_00009.png,class_01_sequence_00006
50,58,6,6,44,53,1,Train/1/00001_00006_00010.png,class_01_sequence_00006
50,59,5,5,44,53,1,Train/1/00001_00006_00011.png,class_01_sequence_00006
51,59,5,5,45,54,1,Train/1/00001_00006_00012.png,class_01_sequence_00006
52,62,5,6,47,57,1,Train/1/00001_00006_00013.png,class_01_sequence_00006
55,63,6,5,49,58,1,Train/1/00001_00006_00014.png,class_01_sequence_00006
55,67,5,6,50,61,1,Train/1/00001_00006_00015.png,class_01_sequence_00006
57,70,5,7,52,64,1,Train/1/00001_00006_00016.png,class_01_sequence_00006
61,72,6,6,55,65,1,Train/1/00001_00006_00017.png,class_01_sequence_00006
62,76,5,7,57,69,1,Train/1/00001_00006_00018.png,class_01_sequence_00006
64,77,5,7,59,71,1,Train/1/00001_00006_00019.png,class_01_sequence_00006
69,81,6,7,63,74,1,Train/1/00001_00006_00020.png,class_01_sequence_00006
73,84,7,7,67,77,1,Train/1/00001_00006_00021.png,class_01_sequence_00006
76,89,6,8,70,82,1,Train/1/00001_00006_00022.png,class_01_sequence_00006
83,95,7,8,76,87,1,Train/1/00001_00006_00023.png,class_01_sequence_00006
88,101,7,9,81,93,1,Train/1/00001_00006_00024.png,class_01_sequence_00006
96,108,8,9,88,99,1,Train/1/00001_00006_00025.png,class_01_sequence_00006
106,117,10,10,97,107,1,Train/1/00001_00006_00026.png,class_01_sequence_00006
109,123,9,11,100,112,1,Train/1/00001_00006_00027.png,class_01_sequence_00006
122,135,10,12,112,123,1,Train/1/00001_00006_00028.png,class_01_sequence_00006
140,148,13,13,128,136,1,Train/1/00001_00006_00029.png,class_01_sequence_00006
50,49,5,5,45,44,1,Train/1/00001_00007_00000.png,class_01_sequence_00007
51,51,5,6,46,46,1,Train/1/00001_00007_00001.png,class_01_sequence_00007
52,52,5,5,47,46,1,Train/1/00001_00007_00002.png,class_01_sequence_00007
53,53,5,5,48,47,1,Train/1/00001_00007_00003.png,class_01_sequence_00007
54,54,5,5,49,49,1,Train/1/00001_00007_00004.png,class_01_sequence_00007
55,56,5,6,50,50,1,Train/1/00001_00007_00005.png,class_01_sequence_00007
56,56,5,6,51,51,1,Train/1/00001_00007_00006.png,class_01_sequence_00007
57,57,5,6,52,52,1,Train/1/00001_00007_00007.png,class_01_sequence_00007
58,58,5,6,53,53,1,Train/1/00001_00007_00008.png,class_01_sequence_00007
59,59,5,6,54,54,1,Train/1/00001_00007_00009.png,class_01_sequence_00007
60,59,5,5,55,54,1,Train/1/00001_00007_00010.png,class_01_sequence_00007
61,62,5,6,56,56,1,Train/1/00001_00007_00011.png,class_01_sequence_00007
62,63,5,6,57,57,1,Train/1/00001_00007_00012.png,class_01_sequence_00007
64,64,5,6,59,59,1,Train/1/00001_00007_00013.png,class_01_sequence_00007
69,64,7,5,62,59,1,Train/1/00001_00007_00014.png,class_01_sequence_00007
69,67,6,6,63,61,1,Train/1/00001_00007_00015.png,class_01_sequence_00007
71,69,6,6,65,62,1,Train/1/00001_00007_00016.png,class_01_sequence_00007
74,71,7,7,68,65,1,Train/1/00001_00007_00017.png,class_01_sequence_00007
75,72,6,6,69,66,1,Train/1/00001_00007_00018.png,class_01_sequence_00007
80,75,8,7,73,69,1,Train/1/00001_00007_00019.png,class_01_sequence_00007
82,77,8,7,75,71,1,Train/1/00001_00007_00020.png,class_01_sequence_00007
84,81,7,8,76,74,1,Train/1/00001_00007_00021.png,class_01_sequence_00007
86,83,7,7,79,76,1,Train/1/00001_00007_00022.png,class_01_sequence_00007
88,84,8,7,81,77,1,Train/1/00001_00007_00023.png,class_01_sequence_00007
88,86,7,7,81,79,1,Train/1/00001_00007_00024.png,class_01_sequence_00007
95,92,9,9,86,84,1,Train/1/00001_00007_00025.png,class_01_sequence_00007
97,96,8,9,89,88,1,Train/1/00001_00007_00026.png,class_01_sequence_00007
100,98,8,8,92,90,1,Train/1/00001_00007_00027.png,class_01_sequence_00007
107,104,10,9,98,95,1,Train/1/00001_00007_00028.png,class_01_sequence_00007
112,110,10,10,103,101,1,Train/1/00001_00007_00029.png,class_01_sequence_00007
44,47,5,5,39,42,1,Train/1/00001_00008_00000.png,class_01_sequence_00008
44,46,6,5,39,41,1,Train/1/00001_00008_00001.png,class_01_sequence_00008
43,46,5,5,38,41,1,Train/1/00001_00008_00002.png,class_01_sequence_00008
43,47,5,5,38,42,1,Train/1/00001_00008_00003.png,class_01_sequence_00008
43,47,5,5,38,42,1,Train/1/00001_00008_00004.png,class_01_sequence_00008
43,47,5,5,38,42,1,Train/1/00001_00008_00005.png,class_01_sequence_00008
46,50,6,6,41,45,1,Train/1/00001_00008_00006.png,class_01_sequence_00008
46,49,6,5,41,44,1,Train/1/00001_00008_00007.png,class_01_sequence_00008
45,49,5,6,40,44,1,Train/1/00001_00008_00008.png,class_01_sequence_00008
46,51,5,5,41,46,1,Train/1/00001_00008_00009.png,class_01_sequence_00008
47,51,6,5,42,46,1,Train/1/00001_00008_00010.png,class_01_sequence_00008
48,51,6,5,43,46,1,Train/1/00001_00008_00011.png,class_01_sequence_00008
47,50,6,5,42,45,1,Train/1/00001_00008_00012.png,class_01_sequence_00008
49,53,5,6,44,48,1,Train/1/00001_00008_00013.png,class_01_sequence_00008
48,52,5,5,43,47,1,Train/1/00001_00008_00014.png,class_01_sequence_00008
48,55,5,6,43,50,1,Train/1/00001_00008_00015.png,class_01_sequence_00008
51,54,5,5,46,49,1,Train/1/00001_00008_00016.png,class_01_sequence_00008
51,56,5,5,46,51,1,Train/1/00001_00008_00017.png,class_01_sequence_00008
51,56,5,5,46,51,1,Train/1/00001_00008_00018.png,class_01_sequence_00008
54,58,6,5,49,53,1,Train/1/00001_00008_00019.png,class_01_sequence_00008
53,59,5,5,48,54,1,Train/1/00001_00008_00020.png,class_01_sequence_00008
53,59,5,5,48,54,1,Train/1/00001_00008_00021.png,class_01_sequence_00008
56,61,6,5,51,56,1,Train/1/00001_00008_00022.png,class_01_sequence_00008
57,62,6,5,52,57,1,Train/1/00001_00008_00023.png,class_01_sequence_00008
57,62,5,5,52,57,1,Train/1/00001_00008_00024.png,class_01_sequence_00008
60,64,6,5,55,59,1,Train/1/00001_00008_00025.png,class_01_sequence_00008
60,65,6,6,55,60,1,Train/1/00001_00008_00026.png,class_01_sequence_00008
62,70,6,7,57,64,1,Train/1/00001_00008_00027.png,class_01_sequence_00008
64,72,6,7,59,66,1,Train/1/00001_00008_00028.png,class_01_sequence_00008
68,74,7,6,62,68,1,Train/1/00001_00008_00029.png,class_01_sequence_00008
28,30,5,6,23,25,1,Train/1/00001_00009_00000.png,class_01_sequence_00009
28,29,5,5,23,24,1,Train/1/00001_00009_00001.png,class_01_sequence_00009
30,30,6,5,25,24,1,Train/1/00001_00009_00002.png,class_01_sequence_00009
30,31,5,6,25,26,1,Train/1/00001_00009_00003.png,class_01_sequence_00009
31,31,5,5,25,25,1,Train/1/00001_00009_00004.png,class_01_sequence_00009
33,33,6,6,27,28,1,Train/1/00001_00009_00005.png,class_01_sequence_00009
33,34,6,6,28,29,1,Train/1/00001_00009_00006.png,class_01_sequence_00009
34,33,6,5,28,27,1,Train/1/00001_00009_00007.png,class_01_sequence_00009
33,33,5,5,28,28,1,Train/1/00001_00009_00008.png,class_01_sequence_00009
34,34,5,6,29,29,1,Train/1/00001_00009_00009.png,class_01_sequence_00009
35,34,5,5,30,29,1,Train/1/00001_00009_00010.png,class_01_sequence_00009
36,36,5,6,30,30,1,Train/1/00001_00009_00011.png,class_01_sequence_00009
38,37,6,6,33,32,1,Train/1/00001_00009_00012.png,class_01_sequence_00009
38,37,5,5,33,32,1,Train/1/00001_00009_00013.png,class_01_sequence_00009
39,39,6,6,34,34,1,Train/1/00001_00009_00014.png,class_01_sequence_00009
40,40,6,6,35,35,1,Train/1/00001_00009_00015.png,class_01_sequence_00009
41,40,6,5,36,35,1,Train/1/00001_00009_00016.png,class_01_sequence_00009
42,42,6,6,37,37,1,Train/1/00001_00009_00017.png,class_01_sequence_00009
43,44,5,6,38,39,1,Train/1/00001_00009_00018.png,class_01_sequence_00009
45,44,5,5,40,39,1,Train/1/00001_00009_00019.png,class_01_sequence_00009
46,45,5,5,41,40,1,Train/1/00001_00009_00020.png,class_01_sequence_00009
47,47,5,5,42,41,1,Train/1/00001_00009_00021.png,class_01_sequence_00009
51,50,5,5,46,45,1,Train/1/00001_00009_00022.png,class_01_sequence_00009
55,53,6,5,50,48,1,Train/1/00001_00009_00023.png,class_01_sequence_00009
57,55,6,5,52,50,1,Train/1/00001_00009_00024.png,class_01_sequence_00009
57,58,5,6,52,53,1,Train/1/00001_00009_00025.png,class_01_sequence_00009
59,60,5,5,54,55,1,Train/1/00001_00009_00026.png,class_01_sequence_00009
63,64,5,6,58,59,1,Train/1/00001_00009_00027.png,class_01_sequence_00009
69,68,7,6,63,62,1,Train/1/00001_00009_00028.png,class_01_sequence_00009
73,71,7,6,67,65,1,Train/1/00001_00009_00029.png,class_01_sequence_00009
29,28,6,6,24,23,1,Train/1/00001_00010_00000.png,class_01_sequence_00010
31,29,6,6,25,24,1,Train/1/00001_00010_00001.png,class_01_sequence_00010
31,30,6,5,26,24,1,Train/1/00001_00010_00002.png,class_01_sequence_00010
31,31,6,6,26,26,1,Train/1/00001_00010_00003.png,class_01_sequence_00010
30,29,6,5,25,24,1,Train/1/00001_00010_00004.png,class_01_sequence_00010
31,31,6,6,26,26,1,Train/1/00001_00010_00005.png,class_01_sequence_00010
30,32,5,6,25,26,1,Train/1/00001_00010_00006.png,class_01_sequence_00010
32,32,6,6,27,27,1,Train/1/00001_00010_00007.png,class_01_sequence_00010
32,34,5,6,27,28,1,Train/1/00001_00010_00008.png,class_01_sequence_00010
34,33,6,5,29,28,1,Train/1/00001_00010_00009.png,class_01_sequence_00010
36,34,6,6,30,29,1,Train/1/00001_00010_00010.png,class_01_sequence_00010
36,35,6,5,31,29,1,Train/1/00001_00010_00011.png,class_01_sequence_00010
37,36,6,5,32,30,1,Train/1/00001_00010_00012.png,class_01_sequence_00010
37,38,5,6,32,33,1,Train/1/00001_00010_00013.png,class_01_sequence_00010
37,37,5,5,32,32,1,Train/1/00001_00010_00014.png,class_01_sequence_00010
39,39,6,5,34,33,1,Train/1/00001_00010_00015.png,class_01_sequence_00010
41,41,6,6,36,36,1,Train/1/00001_00010_00016.png,class_01_sequence_00010
41,42,5,5,36,36,1,Train/1/00001_00010_00017.png,class_01_sequence_00010
44,44,6,6,39,39,1,Train/1/00001_00010_00018.png,class_01_sequence_00010
45,45,6,5,40,39,1,Train/1/00001_00010_00019.png,class_01_sequence_00010
47,47,6,5,42,42,1,Train/1/00001_00010_00020.png,class_01_sequence_00010
48,49,5,6,43,44,1,Train/1/00001_00010_00021.png,class_01_sequence_00010
51,51,6,6,46,46,1,Train/1/00001_00010_00022.png,class_01_sequence_00010
54,53,6,5,49,48,1,Train/1/00001_00010_00023.png,class_01_sequence_00010
57,56,6,5,52,51,1,Train/1/00001_00010_00024.png,class_01_sequence_00010
60,59,6,5,55,54,1,Train/1/00001_00010_00025.png,class_01_sequence_00010
64,64,5,5,59,59,1,Train/1/00001_00010_00026.png,class_01_sequence_00010
71,71,7,7,65,65,1,Train/1/00001_00010_00027.png,class_01_sequence_00010
76,76,7,7,70,70,1,Train/1/00001_00010_00028.png,class_01_sequence_00010
84,86,7,8,77,79,1,Train/1/00001_00010_00029.png,class_01_sequence_00010
27,28,5,5,22,23,1,Train/1/00001_00011_00000.png,class_01_sequence_00011
29,29,6,5,24,24,1,Train/1/00001_00011_00001.png,class_01_sequence_00011
29,31,5,6,24,26,1,Train/1/00001_00011_00002.png,class_01_sequence_00011
30,33,5,6,25,28,1,Train/1/00001_00011_00003.png,class_01_sequence_00011
31,33,6,5,26,27,1,Train/1/00001_00011_00004.png,class_01_sequence_00011
29,31,5,5,24,26,1,Train/1/00001_00011_00005.png,class_01_sequence_00011
30,32,5,5,25,27,1,Train/1/00001_00011_00006.png,class_01_sequence_00011
31,33,5,5,26,28,1,Train/1/00001_00011_00007.png,class_01_sequence_00011
33,35,5,5,28,30,1,Train/1/00001_00011_00008.png,class_01_sequence_00011
35,36,5,5,30,31,1,Train/1/00001_00011_00009.png,class_01_sequence_00011
36,37,6,6,31,32,1,Train/1/00001_00011_00010.png,class_01_sequence_00011
37,36,6,5,32,31,1,Train/1/00001_00011_00011.png,class_01_sequence_00011
38,39,6,6,33,33,1,Train/1/00001_00011_00012.png,class_01_sequence_00011
40,40,6,6,34,34,1,Train/1/00001_00011_00013.png,class_01_sequence_00011
40,40,5,5,35,35,1,Train/1/00001_00011_00014.png,class_01_sequence_00011
41,42,5,6,36,37,1,Train/1/00001_00011_00015.png,class_01_sequence_00011
42,42,5,5,37,37,1,Train/1/00001_00011_00016.png,class_01_sequence_00011
45,43,6,6,40,38,1,Train/1/00001_00011_00017.png,class_01_sequence_00011
47,45,6,6,42,40,1,Train/1/00001_00011_00018.png,class_01_sequence_00011
48,46,6,5,43,40,1,Train/1/00001_00011_00019.png,class_01_sequence_00011
50,48,5,5,45,43,1,Train/1/00001_00011_00020.png,class_01_sequence_00011
54,52,6,6,49,47,1,Train/1/00001_00011_00021.png,class_01_sequence_00011
57,55,6,6,51,50,1,Train/1/00001_00011_00022.png,class_01_sequence_00011
59,58,6,6,54,53,1,Train/1/00001_00011_00023.png,class_01_sequence_00011
64,63,5,5,58,57,1,Train/1/00001_00011_00024.png,class_01_sequence_00011
73,71,7,7,66,65,1,Train/1/00001_00011_00025.png,class_01_sequence_00011
79,77,7,7,72,71,1,Train/1/00001_00011_00026.png,class_01_sequence_00011
91,88,8,7,83,81,1,Train/1/00001_00011_00027.png,class_01_sequence_00011
104,107,9,10,95,97,1,Train/1/00001_00011_00028.png,class_01_sequence_00011
121,124,11,10,111,113,1,Train/1/00001_00011_00029.png,class_01_sequence_00011
28,30,5,6,23,25,1,Train/1/00001_00012_00000.png,class_01_sequence_00012
28,29,5,5,23,24,1,Train/1/00001_00012_00001.png,class_01_sequence_00012
28,29,5,5,23,24,1,Train/1/00001_00012_00002.png,class_01_sequence_00012
30,31,6,5,24,25,1,Train/1/00001_00012_00003.png,class_01_sequence_00012
30,32,6,6,25,27,1,Train/1/00001_00012_00004.png,class_01_sequence_00012
30,32,6,6,25,27,1,Train/1/00001_00012_00005.png,class_01_sequence_00012
30,32,5,6,24,27,1,Train/1/00001_00012_00006.png,class_01_sequence_00012
33,34,6,5,28,29,1,Train/1/00001_00012_00007.png,class_01_sequence_00012
33,34,6,5,28,29,1,Train/1/00001_00012_00008.png,class_01_sequence_00012
34,36,6,6,29,31,1,Train/1/00001_00012_00009.png,class_01_sequence_00012
35,36,6,5,30,31,1,Train/1/00001_00012_00010.png,class_01_sequence_00012
37,37,6,5,32,32,1,Train/1/00001_00012_00011.png,class_01_sequence_00012
37,38,5,5,32,33,1,Train/1/00001_00012_00012.png,class_01_sequence_00012
38,40,5,6,32,34,1,Train/1/00001_00012_00013.png,class_01_sequence_00012
39,41,5,6,33,35,1,Train/1/00001_00012_00014.png,class_01_sequence_00012
41,42,5,6,35,37,1,Train/1/00001_00012_00015.png,class_01_sequence_00012
43,43,6,5,38,38,1,Train/1/00001_00012_00016.png,class_01_sequence_00012
44,45,5,5,39,40,1,Train/1/00001_00012_00017.png,class_01_sequence_00012
45,48,5,6,40,42,1,Train/1/00001_00012_00018.png,class_01_sequence_00012
49,48,6,5,43,43,1,Train/1/00001_00012_00019.png,class_01_sequence_00012
52,51,5,5,46,46,1,Train/1/00001_00012_00020.png,class_01_sequence_00012
54,53,5,5,49,48,1,Train/1/00001_00012_00021.png,class_01_sequence_00012
57,56,5,5,51,50,1,Train/1/00001_00012_00022.png,class_01_sequence_00012
60,60,6,6,55,55,1,Train/1/00001_00012_00023.png,class_01_sequence_00012
64,63,6,5,59,58,1,Train/1/00001_00012_00024.png,class_01_sequence_00012
68,69,6,7,62,63,1,Train/1/00001_00012_00025.png,class_01_sequence_00012
74,75,6,7,68,69,1,Train/1/00001_00012_00026.png,class_01_sequence_00012
84,83,8,7,77,76,1,Train/1/00001_00012_00027.png,class_01_sequence_00012
97,97,8,9,88,89,1,Train/1/00001_00012_00028.png,class_01_sequence_00012
108,109,9,10,99,100,1,Train/1/00001_00012_00029.png,class_01_sequence_00012
42,42,5,5,37,37,1,Train/1/00001_00013_00000.png,class_01_sequence_00013
43,43,5,5,38,38,1,Train/1/00001_00013_00001.png,class_01_sequence_00013
44,43,6,5,39,38,1,Train/1/00001_00013_00002.png,class_01_sequence_00013
45,44,6,5,39,38,1,Train/1/00001_00013_00003.png,class_01_sequence_00013
45,46,5,6,40,41,1,Train/1/00001_00013_00004.png,class_01_sequence_00013
45,45,5,5,40,40,1,Train/1/00001_00013_00005.png,class_01_sequence_00013
46,45,6,5,41,40,1,Train/1/00001_00013_00006.png,class_01_sequence_00013
47,46,6,5,42,41,1,Train/1/00001_00013_00007.png,class_01_sequence_00013
47,48,5,6,41,42,1,Train/1/00001_00013_00008.png,class_01_sequence_00013
47,49,5,6,42,43,1,Train/1/00001_00013_00009.png,class_01_sequence_00013
48,49,5,6,43,44,1,Train/1/00001_00013_00010.png,class_01_sequence_00013
50,51,6,6,44,45,1,Train/1/00001_00013_00011.png,class_01_sequence_00013
50,52,6,6,45,46,1,Train/1/00001_00013_00012.png,class_01_sequence_00013
50,52,6,6,45,47,1,Train/1/00001_00013_00013.png,class_01_sequence_00013
51,54,6,6,45,48,1,Train/1/00001_00013_00014.png,class_01_sequence_00013
52,54,5,5,47,49,1,Train/1/00001_00013_00015.png,class_01_sequence_00013
53,56,5,5,48,50,1,Train/1/00001_00013_00016.png,class_01_sequence_00013
55,58,5,6,50,53,1,Train/1/00001_00013_00017.png,class_01_sequence_00013
56,60,5,6,51,54,1,Train/1/00001_00013_00018.png,class_01_sequence_00013
58,60,5,5,52,54,1,Train/1/00001_00013_00019.png,class_01_sequence_00013
58,61,5,5,53,56,1,Train/1/00001_00013_00020.png,class_01_sequence_00013
60,63,5,5,55,58,1,Train/1/00001_00013_00021.png,class_01_sequence_00013
62,66,6,6,57,60,1,Train/1/00001_00013_00022.png,class_01_sequence_00013
64,69,6,7,59,63,1,Train/1/00001_00013_00023.png,class_01_sequence_00013
69,71,6,7,62,65,1,Train/1/00001_00013_00024.png,class_01_sequence_00013
72,74,6,6,66,68,1,Train/1/00001_00013_00025.png,class_01_sequence_00013
75,80,6,8,69,73,1,Train/1/00001_00013_00026.png,class_01_sequence_00013
81,82,8,7,74,75,1,Train/1/00001_00013_00027.png,class_01_sequence_00013
84,86,7,7,77,79,1,Train/1/00001_00013_00028.png,class_01_sequence_00013
92,93,9,8,84,85,1,Train/1/00001_00013_00029.png,class_01_sequence_00013
30,28,5,5,25,23,1,Train/1/00001_00014_00000.png,class_01_sequence_00014
30,28,5,5,24,23,1,Train/1/00001_00014_00001.png,class_01_sequence_00014
30,31,5,6,24,25,1,Train/1/00001_00014_00002.png,class_01_sequence_00014
32,31,6,5,26,25,1,Train/1/00001_00014_00003.png,class_01_sequence_00014
32,31,6,5,27,26,1,Train/1/00001_00014_00004.png,class_01_sequence_00014
31,32,5,6,26,27,1,Train/1/00001_00014_00005.png,class_01_sequence_00014
33,32,6,5,27,26,1,Train/1/00001_00014_00006.png,class_01_sequence_00014
33,32,6,5,28,27,1,Train/1/00001_00014_00007.png,class_01_sequence_00014
32,33,5,6,27,28,1,Train/1/00001_00014_00008.png,class_01_sequence_00014
34,33,6,5,29,28,1,Train/1/00001_00014_00009.png,class_01_sequence_00014
34,34,5,5,29,29,1,Train/1/00001_00014_00010.png,class_01_sequence_00014
36,36,5,5,30,30,1,Train/1/00001_00014_00011.png,class_01_sequence_00014
38,38,6,6,32,32,1,Train/1/00001_00014_00012.png,class_01_sequence_00014
38,39,5,6,33,34,1,Train/1/00001_00014_00013.png,class_01_sequence_00014
39,40,5,6,34,35,1,Train/1/00001_00014_00014.png,class_01_sequence_00014
40,40,6,6,35,35,1,Train/1/00001_00014_00015.png,class_01_sequence_00014
40,39,6,5,35,34,1,Train/1/00001_00014_00016.png,class_01_sequence_00014
41,41,5,5,35,35,1,Train/1/00001_00014_00017.png,class_01_sequence_00014
42,42,5,5,37,37,1,Train/1/00001_00014_00018.png,class_01_sequence_00014
44,44,5,5,39,39,1,Train/1/00001_00014_00019.png,class_01_sequence_00014
46,46,5,5,40,41,1,Train/1/00001_00014_00020.png,class_01_sequence_00014
48,49,6,5,43,43,1,Train/1/00001_00014_00021.png,class_01_sequence_00014
50,51,5,5,45,46,1,Train/1/00001_00014_00022.png,class_01_sequence_00014
54,57,5,6,49,52,1,Train/1/00001_00014_00023.png,class_01_sequence_00014
61,61,5,6,55,55,1,Train/1/00001_00014_00024.png,class_01_sequence_00014
68,63,6,5,62,58,1,Train/1/00001_00014_00025.png,class_01_sequence_00014
75,71,6,6,68,65,1,Train/1/00001_00014_00026.png,class_01_sequence_00014
82,76,7,7,75,70,1,Train/1/00001_00014_00027.png,class_01_sequence_00014
94,84,8,7,86,77,1,Train/1/00001_00014_00028.png,class_01_sequence_00014
124,105,11,9,114,95,1,Train/1/00001_00014_00029.png,class_01_sequence_00014
25,27,5,5,20,21,1,Train/1/00001_00015_00000.png,class_01_sequence_00015
27,28,6,6,22,22,1,Train/1/00001_00015_00001.png,class_01_sequence_00015
27,27,6,5,22,21,1,Train/1/00001_00015_00002.png,class_01_sequence_00015
26,28,5,5,21,22,1,Train/1/00001_00015_00003.png,class_01_sequence_00015
29,29,6,6,23,24,1,Train/1/00001_00015_00004.png,class_01_sequence_00015
28,28,5,5,23,23,1,Train/1/00001_00015_00005.png,class_01_sequence_00015
29,29,5,5,23,23,1,Train/1/00001_00015_00006.png,class_01_sequence_00015
30,32,6,6,25,26,1,Train/1/00001_00015_00007.png,class_01_sequence_00015
32,32,6,5,26,26,1,Train/1/00001_00015_00008.png,class_01_sequence_00015
33,34,6,6,27,28,1,Train/1/00001_00015_00009.png,class_01_sequence_00015
32,34,5,5,27,28,1,Train/1/00001_00015_00010.png,class_01_sequence_00015
34,36,6,6,29,30,1,Train/1/00001_00015_00011.png,class_01_sequence_00015
35,37,5,6,30,31,1,Train/1/00001_00015_00012.png,class_01_sequence_00015
36,38,5,6,31,32,1,Train/1/00001_00015_00013.png,class_01_sequence_00015
39,39,5,5,33,33,1,Train/1/00001_00015_00014.png,class_01_sequence_00015
41,40,6,5,36,34,1,Train/1/00001_00015_00015.png,class_01_sequence_00015
43,41,6,5,38,36,1,Train/1/00001_00015_00016.png,class_01_sequence_00015
44,44,5,5,39,38,1,Train/1/00001_00015_00017.png,class_01_sequence_00015
46,46,5,5,40,40,1,Train/1/00001_00015_00018.png,class_01_sequence_00015
47,48,5,5,42,42,1,Train/1/00001_00015_00019.png,class_01_sequence_00015
50,50,6,5,45,44,1,Train/1/00001_00015_00020.png,class_01_sequence_00015
53,53,6,6,48,48,1,Train/1/00001_00015_00021.png,class_01_sequence_00015
56,56,6,6,51,51,1,Train/1/00001_00015_00022.png,class_01_sequence_00015
